id,text,target
906646062991122432,"Helped Grandpa cut down two dead trees today in preparation for #HurricaneIrma. As you can see, Im doing the heavy lifting. 💪 ~Maizy",8
905663632943357953,OMG!!! ὢ2 Praying for the Islands &amp; the Florida coast!!! #Barbuda #PuertoRico #Haiti #DominicanRepublic #FloridaCoast #Irma #hurricane ὤFἿEὤFἿEὤFἿE,4
908049794316283905,At 1:33 a magnitude 3.2 earthquake was registered in Monroe County West Virginia about 7 miles west of Union. WVA.,2
908756769261924352,A.M. BEST:BestWeek: Flood Impact Complicates Efforts to Assess Latest Reinsurance Losses,8
907970961298919425,"After Mexico has disaster of their own they rescind aid, really doesnt have shit to do with Trump classic libs and their headlines",8
905625493008986112,RT @TolbertTravel: Building topples as Irma pummels St. Martin,2
908758585605271552,Extra water from #HurricaneIrma? Were a donation center for @engagecurrent’s #LaundryProject! #HopeDealer #Irma #AfterIrma #TampaStrong,1
905922232156790784,ever thrown a bowling ball? Ever thrown one over a puddle of water? thats the force thats coming after Irma hits land. #dontgetittwisted,2
907616428341198849,162 roads are closed throughout #SouthCarolina right now after #Irma @wpdeabc15,3
905382328364658688,"Just confirmed w @USGS , Athol experienced a 1.7 magnitude earthquake, about 5.0 km depth, around 810pm. No damage or injuries.. @boston25",2
907245096093011969,"Despite evacuation orders, @MuslimYouthUSA traveled to Florida—coming from as far as WI &amp; VA Why? To serve as first responders to #Irma💪🏽",7
906533936993517569,Hurricane Irma: Collier County orders more evacuations in East Naples and North Naples,7
906172689735450628,Regular updates on Hurricane Irma can be found here:  Please check regularly for new information.,6
905531294322487297,@HoustonChron @abc13houston Where can I donate gently used furniture for flood victims? Thanks!,1
909099115325386753,This dog just saved another dog from the floods of Hurricane Irma. Please pray for the pets of Florida,4
907408424962596865,Irma is still causing major damage across the southeast.,3
907725372908871680,#BREAKING - Crane that collapsed during #HurricaneIrma has caused surrounding buildings to be evacuated.,7
906448082933448704,#Hurricane #Irma damage assessment flight  - #ClipTrends #VideoTrends #News #Hurricane_Irma #Hurricane_Irma_2017,3
909392914924552193,"In #Irmas wake, surveying the damage along the coast: New York Times  #environment",3
906156434680840194,Today we are airlifting emergency relief supplies to #StMaarten to help 2000 families devastated by #HurricaneIrma.,1
908008229766131712,"Soon after the ascension of the two witnesses into Heaven, an earthquake will destroy 1/10 of Jerusalem and 7,000 people will be killed.",8
906927747540193281,"All eyes are on Florida as Irma strikes. To friends and fans in the storms path, our thoughts are with you. Be safe.",4
908712357324623874,"@realDonaldTrump Cell phones? Really? You tweet constantly! Nothing on earthquake, wildfires, 8 deaths @ Fl. Nursing home, school shootings.",8
905962445621092352,Irma causes at least 10 deaths in Caribbean as US braces for storm:  The latest on the storms track at 4,5
908699339861762051,11 schools in Miami-Dade to distribute free food Friday,1
909477210939064320,"Hurricane Irma: Minnesota family donates 9,000 pounds of supplies to Immokalee",1
909452143568068608,Irma victims in FL cant use solar panels to ease blackouts bc #FP&amp;L bought state lawmakers.  via @miaminewtimes,8
905647904970293248,Walmart set up an emergency operation center in Bentonville to communicate with deliveries in transit to FL #2150bk,1
905739273827004417,Miami-Dade orders coastal evacuation as Hurricane Irma threatens CLICK BELOW FOR FULL STORY,7
905719230435287040,RT @MetroUK: At least nine people are now known to have died as a result of Hurricane Irma,5
908263458830995457,Got thru Irma with minor damage to my back porch and rear gate nothing serious.Wish I could say the same for my fellow Floridians.,3
906153511393603585,Talladega Superspeedway offering free campground for Irma evacuees,7
905625183112667136,RT @NiceChess757: A Weather Channel video that illustrates the damage wrought by each category of hurricane.  #Irma,3
906037325121019905,Irma Update: •Death toll at 14 *Expected to hit south Florida directly •Hurricane warning for Cuba,5
908469201546948609,"I know people are stretched thin helping out hurricane, fire, &amp; earthquake victimsbut if you can spare a few",1
907677904900968448,"JUST IN: Pres. Trump plans to visit Florida on Thursday to survey #Irma damage and response, White House says.",2
909008994701897733,Weve offered up our West Park Place parking lot to support @FLSERT &amp; @FLGuard in Hurricane #Irma relief efforts. ➡️,1
908832677385535488,Its been 4 years since a flood rocked the front range in 2013. But Colo. already has a long history with floods.,2
908387640675852288,This Saturday the @FloridaGators will wear this decal to honor those impacted by Hurricane Irma and all those who helped evacuees &amp; victims,7
906580236145324032,Hurricane Irma Targets Tampa Bay As Residents Seek Pet-Friendly Shelters,2
908033075078094848,"Hey pls donate whatever you have to this wonderful country that we have completely fucked over, pls!!!!!",1
909389328740159488,Irma hit Sunday. Key West was not terribly damaged. Yet people havent been allowed in FOR A WEEK. Yes Sugarloaf-Marathon got it bad. But,3
906556643541962752,Thoughts &amp; prayers to those in the path of #HurricaneIrma. Go to  for safety tips &amp; follow @fema to stay informed!,4
905696666988240896,Hurricane Irma: 90% of buildings on Caribbean island Barbuda destroyed by storm,3
908017554999975938,@FDCJulieJones @FL_Corrections Thousands of men and women were left for dead in flood zone areas during #Irma due to your negligence. Does that elicit no response?,5
906554776921542656,Fort Myers Zone B ordered to evacuate; buses running to shelters (Via NBC2),7
906609213069316097,Prayers go out to our @LBC_Hoops family and alumni who are being affected by Hurricane Irma. We stand behind you 🏀👊🏼@lancasterbible,4
909394554352103424,Hurricane Irmas First Responders Prevented Historic Damage |,3
909062036335812609,Aid continues to arrive to Cuba in the wake of Irma,1
908821841795567616,Damage from Irma may cost West Orange football team its remaining home games  @WestOrangeFB @WestOrange_OCPS,3
908399672997400576,Please continue to pray for all impacted by Hurricane Irma that the Lord may strengthen them in their distress.,4
908060998791245826,3.1 Magnitude earthquake along the WV/VA border today. Not far from Roanoke. #vawx #ncwx #earthquake,2
908039370539663361,"With no water, #Croix continues to wreck havoc as residents start to rage",2
907703591300947968,"St Johns still rising, flooding many areas along the river and surrounding lakes. #Irma @WFTV",2
906353675794350080,"Praying for everyone, especially my family and friends, that will be affected by hurricane Irma 🙏🏻",4
909485288547811328,"Im not a scientist, but 4 degrees warmer water kicked our butts. Those are my findings.",8
909031963385843719,This tweet is from a friend and fellow principal whose school was directly in Irmas path. The need for help is real. #highlanderstogether,9
907267266311593985,"Planning to clean your home after #HurricaneIrma? Wear protective clothing, including rubber gloves and rubber boots.",2
907276094474260480,Its high tide in an hour. Irma is knocking hard at the door. Charleston is flooding. Power just failed. Its peeing down. Life in paradise!,2
908510711516729345,Find out how to receive volunteer training Sept 24 to help with the Hurricanes Harvey and Irma cleanup efforts.,1
907812929176723456,"VIDEO shows flooding in Jacksonville, Florida after Hurricane Irma.",2
908564279900516352,Many more examples of homes and buildings that withstood the worst to come. One thing in common.steel reinforced concrete. 3 Lil pigs.,2
909499826987044864,FPL customers with solar panels cant power their own homes because of these corrupt morons,8
906704047222153220,"To search for open shelters, text SHELTER &amp; your zip code to 43362 (4FEMA). For example: SHELTER 32789. #HurricaneIrma #FL07",7
908877010499403776,Bering Sea Earthquake: Alaska Tsunami Warning Canceled,6
906259667768225792,Irma’s sights seem set on FL &amp; we have disaster relief trucks ready to respond—continue to pray that this deadly storm will turn out to sea.,1
905914801704009728,Pinellas County Issues Mandatory Evacuation Order Ahead Of Irma,7
907968527927189504,The destruction facing Texas and the Gulf Coast serves as a reminder that we must prepare our nation’s infrastructure to deal with flooding.,3
905959671210663936,"Monstrous Hurricane Irma kills 14 in Caribbean, heads for Florida",5
908847509585514497,#IRS expands tax relief to victims of Hurricane #Irma throughout Florida.  femaregion4 via IRSnews #LopezTaxes,2
907476614392320000,This absolutely defies logic. We dont need tax cuts for the wealthy; we need emergency funds for the states getting pummeled. #NotOnePenny,8
906290409223180288,"The latest Irma track very similar to this from the 1935 Labor Day hurricane, which killed more than 400 people in the Keys.",5
908551130082185216,1 Miami News Search Businesses (Miami Dolphins Players Help High School Team Stranded By Irma Return Home) Mia  -,2
906298926579552257,Scotiabank donates $65M to support Hurricane Irma victims -,1
907740102268473344,VIDEO: We just want to show them theyre loved. @TimTebow live on @ActionNewsJax at #Irma shelter in #Jacksonville #Florida,2
909456745436778496,Irma did little damage to marine industry in Broward and Palm Beach counties,3
908204341307129856,Buyer Beware: Harvey and Irma damaged cars could enter used car market,3
908990811559297024,"@SaveTheChimps in FL dealing w/ aftermath of #HurricaneIrma, and need fleece or cotton blankets. Pls share/donate.",1
907790065987973121,".@AllHands prepping, packing and getting ready to head into the mass destruction of the USVI with #gotennamesh in the wake of #hurricaneirma",3
905445713743683586,Flood Damage Repair for Floors,3
908397408488484864,STAN LEE Breaks FLORIDA Convention Vow To Help HURRICANE IRMA Victims  #comics,1
905495469761208321,"During a flood, water levels and the rate the water is flowing can quickly change.  #FloodSafety #SummerSafety",6
908317084236632064,Learning to live w/ water: Mississippi River mayors agree to use wetlands/ parks to reduce flood damage.  #MRCTI,2
908426188829454338,"Flash Flood Warning including Boulder UT, Torrey UT, Grover UT until 5:15 PM MDT",6
905438075106492416,they raised 500 million for haiti after that earthquake in 2010 and built 6 homes.,1
906048033388994561,"To those about to face Irma, my heart &amp; thoughts are with you. 🕊",4
908554091764137984,"#Irma is affecting our weather on #TheRez with partly sunny, warm and humid conditions throughout the weekend. Will be watching #Jose",2
909517751550607363,"Food bank ships water, more supplies to Florida  @midwestfoodbank @RedCrossCSIL #HurricaneHarvey #HurricaneIrma",1
909469540412792833,The HEART 9/11 Hurricane Irma Response Team 2 in Marathon assisting FD/PD clearing roads and debris removal at first responders homes #irma,2
905728430934638592,"#Irma update - nothing good. More than half of Puerto Rico loses power, leaving 900,000 in the dark and nearly 50,000 without water.",3
908164451483996160,Businesses can report damages from Hurricane Irma through the FL Virtual Business Emergency Operations Center at,3
905352327065948160,Very heavy swath of rain will accompany #Irma bringing the threat of flash floods and mudslides. #HurricaneIrma,2
905724952019644416,"As we prepare for Hurricane Irma, take a look at Hurricane Harveys current damage  — TheStreet (TheStreet) Septem",3
905319275224858624,At least seven taxi drivers in northeast Japan have reported picking up the ghost of a person who died in the 2011 earthquake and tsunami.,5
909151682222845952,Where Hurricane Irma victims can find food and water in the Tampa Bay area,2
909482965830389763,RT @SpamSpam: Just spotted the @HumaneSociety Animal Rescue Team heading into SWFL. #HurricaneIrma #Irma,1
908583516681773061,Irma evacuees face charges for abandoning pets,7
906030773001609217,My prayers &amp; thoughts to all in Irmas path 🙏🏼✝️#IrmaHurricane2017 #HurricaneIrma,4
908066407010758657,Stephen Ross has pledged $1 Million to long-term rebuild and recovery efforts in the aftermath of Hurricane Irma.,1
908767189238390784,Trump ends Obama-era plan to fortify homes in flood zones,3
908706763637215232,"TBW extends Flood Warning for the Little Manatee River At Wimauma [FL] till Sep 16, 8:24 AM GMT",6
907950841579163648,Florida Nun wields chainsaw to assist in Irma cleanup.,2
908478148685082624,"#Trump in Fort Myers, Florida on deaths after #HurricaneIrma: It was such a small number",5
906705931651690496,Thoughts &amp; prayers from @NBC29 to our Waterman Broadcasting family at @NBC2 &amp; @ABC7SWFL as they tell the story of #Irma. Stay safe!,4
907292692199215108,Recovery from Irma has begun. 5 initial damage assessment teams went out last night to canvas de city. Clean up efforts currently underway.,3
906543400123604995,"List of pet shelters in GA. For more info, visit @GeorgiaGrowns hurricane response site:  #Irma",2
909466386707054592,RT @Franklin_Graham: .@SamaritansPurse volunteers praying with a family whose home was damaged by #Irma in Naples.,4
907963520511348736,Can you ask both why didnt President Trump include Pasco in his disaster declaration? Pasco took a direct hit from Irma. People need help.,8
908794999034335232,For all Florida Residents: @UHMCHCA has free ice for hurricane Irma victims.,1
908938947098791937,Update: Cuban officials want families to leave Irma-damaged homes but cant offer them permanent housing.,7
907344289600065537,Take photos or videos soon after a disaster to establish the extent of the damage. See #IRS tips at  #Harvey #Irma,6
907987505647165440,Florida sheriff who promised to protect children during hurricane Irma at shelters is promptly sued,2
906744624697544704,".@VATF1, one of our search &amp; rescue teams, headed down to Puerto Rico yesterday to support #Irma response operations.",1
908804402395435008,"ICE COLD @Budweiser👊🍺 + @PitbullToddler live 🎸 at Obriens in Brandon, FL 9p! Benefitting victims of #irma",1
909070117820084225,Also went to a school converted into a shelter. 1800 Barbudans were evacuated from island after #Irma. Dont know when theyll go home.,7
907621927837224960,"DHEC urges residents to avoid standing water due to the possibility of bacteria, waste water, other contaminants, and dangers. #Irma",6
908766744394833927,Great commandments #exo100thwin #BattleofBritainDay #FeelGoodFriday #earthquake #Londra #BREAKING #쟤보지마 #Texans #GrandFinale #yesukraine2017,8
905951531459125248,"Instead of helping victims of Hurricane Irma, Florida sheriff plans to arrest those with warrants",4
908955354918158336,"@mrjamesob Sorry your house was destroyed by Hurricane Irma, but can you hang on while I get my word count up to nearer 4,000?",3
907388835809697792,WATCH: Police officer stops and picks up an American flag in middle of the road during Irma relief efforts (Via Coral Springs police),2
905292603209523200,@JWFink @CharlesMBlow Are we too stupid to purify and transport flood water? Are we too cheap to save our future?,8
908758732699586560,National Weather Service Watch Warning Advisory Summary,6
908516475312398336,Hurricane Irma destruction. I covered the storm for 9 days in South Florida. Image captured at a,2
907568479011692545,Tune in at 7:15am EDT for a live update on #Irma recovery efforts with @fema.,2
908556862898937856,Another fuckin earthquake !! 😭😭😭😭😭😭😭,2
907589355547623425,"Hoping all is well from Irma. With power out &amp; minimal flooding, I reread #akissofshadows by candlelight. @LKHamilton",2
906699556783616000,"We had a tornado warning for a bit there. The weather is starting to turn, worst of it isnt until tomorrow though. #hurricaneirma2017",6
908493494632767494,Ran into these kids selling 🍋 lemonade along Alton Road. Their proceeds will benefit the victims of #HurricaneIrma.,2
908025495723356161,"As if dealing w/ flood damage wasnt enough, Floridians should prepare for 💸💸💸 gas prices for ⏳⏳:  #IrmaRecovery",3
908147719486820352,@Kamehamedoukenn We still have places here in Texas without power. Its a slow process especially if you have to wait for flood water to recede.,2
908276678584975360,"After the devastating damage of Hurricane Irma, Cuba faces period of darkness. What does darkness mean in this context? Watch to find out.",3
908751588096954368,"Wow, Irma really did some damage! 💔",3
908340013053747200,As in 1765 we need a Political EARTHQUAKE against the NEW 👑 MEMBERS acting identical to the British Parlament. 🇺🇸🇺🇸🇺🇸,8
905516806479208449,How to Build an Empire: a Story by Leo Tsunami,2
907467782467604480,@AngelaValdes @POTUS US citizens needing assistance in US territories following #HurricaneIrma should register at,1
908402220768657408,Flooding and damage to the yacht. Good times #Charleston. Loved through my first hurricane but thank the lord for insurance! #Irma,3
909452509793734657,RT @CBS12: FEMA: Hurricane debris pickup a priority for Hurricane Irma recovery:,2
905697412374814720,RT @GMB: UN estimates 37 million people are at risk from Hurricane Irma,2
907658895291588608,"#NFL Wire: NHL, NHLPA join Panthers, Lightning to donate $2.7M for Hurricane Irma relief",1
905952444487696384,The death toll from #HurricaneIrma rises to 13 as the Category 5 storm barrels towards the Dominican Republic and Haiti.,5
907925164431638528,.@BorisJohnson has been meeting some of the 1000 🇬🇧 servicemen &amp; women bringing relief to British Overseas Territories after Hurricane Irma,1
909235773957984256,Great video from @DuleHill. Hearts out to those impacted by the hurricanes &amp; yes Caribbean hit extra hard. If can donate more plz do!,4
905519228928843776,Please follow @_Help_NGO_ + consider donating to their ongoing effort providing direct relief to those in Texas:,1
907340711128952834,US Navy rescues hurricane Irma victims in Virgin Islands,2
908077687968866304,@USofDisaster @GovExec Agreed. But there are also huge public health implications involved with spreading pesticides (that will end up in flood water).,2
905893738869817344,"Category 5 #HurricaneIrma kills 10 in Caribbean, heads for Florida: Reuters  #environment",5
908081623077474304,"#Medicare recipients still displaced by Hurrican #Irma, check out these tips on getting healthcare.",7
905709919726444545,Fuck those people in the path as long as someones property is damaged,8
907357908198842368,The Alachua County Sheriff: officers saying a prayer before deploying to provide Irma relief. Prayers of strength from Texas to Florida!,4
907777405124616192,Lets remember these people who need our help too.,4
905418062895206402,Mexican volunteers cross Texas border to help Hurricane Harvey victims despite Donald Trump,1
905532414398799873,"If your head out to eat for lunch or dinner, support one of these places to support the Houston Flood Relief.",1
907661725020905472,Why are we accepting evacuees in Alabama when we still have homeless veterans? #IfEvacueesWereRefugees #IrmaHurricane2017,7
908515495812456449,Hurricane Irma: Sen. Marco Rubio to host comprehensive recovery assistance center in Immokalee on Friday,1
908805202769088512,Dozens killed in China floods as rivers overflow,5
908456583386058753,Tim Duncan Raises More Than $2 Million for Hurrican Irma Relief,2
908437819181350912,"When a devastating earthquake happens in California, dont expect Mexico or others to help us. Our lack of support for Mexico is disgusting",2
907713114879270913,The USS Abraham Lincoln is now positioned off #KeyWest &amp; helicopters are loading water and supplies for residents after #Irma @CBSNews,1
906598053267861504,#SWFL #hurricaneirma The latest from Lee County on shelters:,2
907521477720887296,: #HurricaneIrma kills at least 10 people in Cuba,5
909464457671143424,#HurricaneHarvey and #HurricaneIrma aftermath buoys gas prices:,2
905439837007826944,"Tsunami alarm activated in Humacao, Puerto Rico to evict those who live near the beach, please seek a shelter.",2
905630763181371392,@EdwardLorn Hurricane Irma is going to do some damage! Im talking massive devastation. Shes a Category 5! I hope she slows down in the Gulf.,3
906974469868023808,These are the safest places in your home during a tornado  #IrmaHurricane2017 #HurricaneIrma,2
908622071281930241,Check out all these great ways you can help provide relief to people devastated by #Hurricane#Irma,4
907650538082263042,Residents return to shredded Florida Keys homes in Irmas deadly wake,3
907629454851223553,Residents return to Florida Keys as Irma death toll rises,5
906638677413175297,Damage greatly accentuated by large airborne projectiles.,3
908531870136115201,Hurricane Irma death toll rises to 26  #USA #UnitedStates #News,5
906251105113341953,Local @AirNatlGuard heads to #Florida to aid in #HurricaneIrma rescue,1
908759119443591168,We are standing by you and with you. Chevy is providing relief to those affected by Hurricane Irma.,1
906099832850456576,Praying for all in the path of #Irma &amp; #earthquake #Mexico ❤❤❤❤ God Bless all ❤❤❤❤,4
907686540809199616,I took a chopper tour of #HurricaneIrma damage. This is what I saw. See more on The @WeatherChannel on cable TV,3
908504474011942913,"The last place I wanna be during a big quake is at work, Id get crushed by paint cans.. omg Im fucking paranoid now 😭",2
908860649312342016,"#Earthquake Magnitude 4.3 reported offshore Bio-Bio, Chile at 2017-09-16 00:41:10 UTC",2
909548462747848705,Happening now: @UNReliefChief releases $10 M from @UNCERF to help people most affected by #HurricaneIrma. Read more:,1
905886409415737344,Hurricane Irma: State preparing Tampa Bay interstates for evacuations,7
907301476170596355,#BREAKING: Experts estimate cost of relief and repairs in the aftermath of #Irma will come to roughly $100 billion.,2
907657979465314304,How to Help Hurricane Irma Victims (and How to Avoid Scams)  #donate #HurricanIrma,1
908741059278196736,NDMS responders like Deb Hutson are providing comfort as well as medical aid to disaster survivors after #HurricaneIrma.,1
905503699736387584,Flash Flood Warning for Culebra/Vieques. Aviso de Inundaciones Repentinas para Vieques/Culebra. #prwx #usviwx,6
905543538766688256,@Amy_Siskind I cant tell you how many pallets of food and water were routed through the airports in Miami and the ports in SF after the earthquake,1
908388231670063106,"#news via @usatoday Deadly quake, #HurricaneKatia a one-two punch for #Mexico",2
908357344492494849,NOW: @StPetePD cadets handing out informative after Irma brochures to residents. @WFLA.,2
908891381967446016,"Solar + storage is the future of energy! Decentralized, distributed energy adds resiliency and flexibility.",2
907071331891589120,Report: Gulfstream Escapes With Minimal Damage From Hurricane Irma,2
909351626057674752,Hurricane #Irma Responsible for Killing At Least 73 People - Sep 17 @ 5:41 AM ET,5
908516554207240193,Proceeds of #CaneloGGG will go to Hurricane Harvey and Irma relief efforts in Texas &amp; Florida. Thanks to the champions @Canelo &amp; @GGGBoxing,1
908330227402768389,Hedman on Irma relief efforts: Im very proud to wear the bolt on my chest and be a part of this org for a long time. #BoltsCamp,8
908358599235293184,ZWF has been badly damaged by hurricane Irma but our animals are safe and our staff is well. You can help us at:,3
906657167654084608,"🚨🚨 IRMA RESCUE NEEDS: IF YOU CAN NOT GET THROUGH TO EMERGENCY AUTHORITIES AND YOU ARE IN NEED OF RESCUE, PLEASE TWEET #IrmaSOS 🚨🚨",1
906720026828394496,"At the Emergency Operations Center (EOC) located inside the Launch Control Center, Brady Helms, Wayne Kee, and John Cosat discuss #Irma.",2
908504971485646848,This will protect you from an earthquake.,2
907341656600535040,I am so thankful that we were spared any major damage from Hurricane Irma. Thankful to our God. Praying for,4
905582279879217152,@JJohnsonLaw is your home within a possible flood zone? I am high enough to avoid flooding but close to the ocean.,8
906508857752645632,"#irma evacuees - #myrtlebeach is close to FL, has rooms &amp; will be safe;",7
909265233159622656,Irma evacuees who abandoned their pets could be prosecuted - The Independent,7
908855102986797056,Home damaged by #HurricaneIrma but can’t afford repairs? No home or flood insurance? Roof,3
905984105443082240,Anywhere will do! Race to escape Georgia and Florida with Hurricane Irma approaching as death toll reaches 14,5
908169312225153024,Flood rescuer Austin Seth saw call for help on Facebook  via @sky1876online,9
905724201608163328,Mandatory #evacuations: #Monroe County #Updates #News #Irma #HurricaneIrma,7
907914279067815938,ABC News: 90 percent of homes in Florida Keys damaged by Hurricane Irma: FEMA. More #news -,3
905675783011753986,"Polk Sheriff warns IDs will be checked at evacuation shelters, putting countless lives at risk for racist politics!",7
908331263723016192,Restoration work continues in Jacksonville. Lots of tree damage. #Irma #publicpower @NewsfromJEA,3
907351857630027777,Our thoughts are with you and your family as you assess damage caused by Hurricane Irma.,3
908340842745786368,"Live stream: Trump surveys Irma damage in Florida, meets with first responders",3
909114263771299841,What do I do if my rental property was damaged by Hurricane Irma?,3
908699504840495104,Tijuana Flats donating 10% of all proceeds to Irma relief September 15-17. Great excuse to go get a burrito!!,1
908450976809590784,"Flood-damaged material collection tops 4,000 tonnes",3
905685949266448384,RT @wildweatherdan: Im actually surprised there are some houses still with four walls. Deaths reported as Hurricane Irma batters :,5
908421785854586880,Im in Chicago which is pretty much Gotham city so someone bring me the Batman or Ill flood the water supply w/ clown fish.,2
908220336512016384,#DigiVideoPlus Hurricane Irma: 66 Confirmed Dead; 9M Without Power; Death By Chainsaw; Upli Read Blog:,5
906312212393984002,To everyone #evacuating #HurricaneIrma do not post youre leaving and going to a shelter. You open your home to robbers. #hurricaneirma2017,7
908310615986278400,📢 #ToysOutThePram #Mexico withdraws hurricane aid after #Trump fails condolences for earthquake  #KRTpro #News,2
905505905591984128,"Water from Houston flood could carry dangerous infectious bacteria such as Shigella, Legionnaires disease and more.",6
907666343536840708,Surveying the damage in the #FloridaKeys from the air  #HurricaneIrma,3
909485359523942400,"FLs new bldg codes working, many older homes suffered severe #Irma damage. Design for @disastersafety #resilience",3
907910785707515904,"Award for most adorable #Irma evacuee goes to.. this tumbling puppy!🏆 400+ dogs, cats in temp shelter. 6:45am on @wsbtv. @atlantahumane",7
908779762658807808,#fbf #SDCC2015 Hei hello @JensenAckles 😂😂😂 Please help if u can,4
908513344914640896,Lil Uzi Vert (2017): Captured Diving Into Houston Flood Waters To Rescue Drowning People,1
908748606055833600,@AirbnbHelp Im having trouble rescheduling a trip that I was not able to make due to #hurricaneirma. Please help. Thanks!,9
907999782651809795,"Marriott rescue boat turned away non-guests stranded on Saint Thomas in wake of Hurricane Irma, tourists say",7
907771458973257728,Ppl please help me connect #HandInHand w/ Valencia Gunder &amp; @Makavelli_Munch who w/ are the ppl helping poor ppl n MIA after #HurricaneIrma,1
908081613094793216,Help for Victims of Hurricane Irma  #HR,1
907601459352621056,Irma’s U.S. death toll rises; residents start to return to Florida coast,5
906009736805474306,Read and share: Special Needs and General Shelters to Open ahead of #HurricaneIrma #TBTIrma,7
908410622697627648,Checked on injured soldiers this morning ? Hope all are doing well,5
909381859636912128,RT @mannahhorse: Did you lose a pet during #Irma/looking for a new companion? Animal shelters are swamped || with @JDeleon1012,2
908680667067797511,Storm surge has caused flooding throughout the state of Florida. Contact us today. #hurricanIrma #claims #flood,2
907938773362671616,Death toll grows to at least 12 in Florida from #HurricaneIrma; all 42 bridges across the Keys deemed safe.,5
908641685818798080,@GovernorDeal tells @WSBParrish that some North GA mtn damage from Irma is as bad as the coast. Im hearing 1000s of trees down @wsbradio,3
907416368735182848,"Richard Branson reveals damage to Necker Island after Hurricane Irma destroys it, Metro News",3
906169752262991873,"#HurricaneIrma horse evacuees can seek refuge at @GAnationalfair in Perry, GA. They have 260 stalls still open.",7
907349559701057545,Sincere sympathy to everyone who lost loved ones and homes to Irma. Watching the aftermath on TV. Cant comprehend how shitty it must be.,4
906448451247976449,Via @bealejonathan @hms_ocean is being diverted from Mediterranean to Caribbean for disaster relief work in wake of #HurricaneIrma.,2
907426926326947841,"Irma spreads flooding, misery in Southeast",3
908740659783327746,A Magnitude 8.0 #earthquake just struck off the coast of Mexico. At this point Im just praying for every living thing on this planet. 🙏🏼,4
909099856035291137,"Hurricane Irma relief: 14 ways to help storm victims, from Volunteer Florida to Airbnb",1
908112940712243201,I feel like in this case its less about trump and more about actually we need it for our people bc earthquake and hurricane,8
908686959517863936,"Exposure to mold during flood cleanup can cause respiratory illness, eye irritation &amp; skin rash. Stay safe:",6
907355309177532416,Kenny Chesneys St. John residence destroyed by Irma: Its just simply gone via @todayshow,3
906604504279384065,"Hurricane #Irma, the most powerful Atlantic storm in a decade, leaves behind trail of destruction in the Caribbean",3
908149728763772928,The Covers / 1. The Chain 2. Stockholm Syndrome 3. Ultralight beam 4. Wild Thoughts 5. Landslide 6. Leather &amp; Lace,8
906629479157555200,PLEASE SHARE OR DONATE TO HELP THE HURRICANE VICTIMS. LOVE HOPE FAITH AND PRAYERS TO ALL,1
909014170103898112,Rescue animals seek refugee from Irma in Wisconsin #WakeUpWI,1
909394440095195136,Images of Irma’s path show statewide damage and destruction,3
908966770425376768,New post on my blog: Morguard Reports No Significant Damage to Southeastern US Portfolio after Hurricane Irma,3
908078600490024960,Help the Ham Aid Response Effort in Florida and the US Virgin Islands #hamradio - Due to this busy hurrican,2
908582366339375104,I hate hearing that many of my friends homes were destroyed by #HurricaneIrma I just got power tonight and talked to 5 ppl that have no roof,3
905908441692200960,.@AlabamaEMA preps for #HurricaneIrma evacuees. And retailers make plans to keep shelves stocked with essentials.,7
908545987655884801,#ThankfulThursday that our @fiusaac has no structural damage after #Irma. We will 🚨Re-Open🚨for our SA’s at 7:30am Monday morning!,3
905567685249040384,"41 Million Affected And 1,200 Dead By Flooding In India, Bangladesh And Nepal  #ENVIRONMENT #SOCIETY #FLOOD #NEPAL",5
908322999027335169,@FoxNewsInsider @TomiLahren Loved when @Beyonce said climate change caused an Earthquake. OMG and people just follow along like sheep.,2
908592767395336192,Heavy Rain Lashes Chamarajanagar; 4 Buffaloes Washed Away in Flash Floods:  via @YouTube,2
909531411509637121,@MuslimYouthUSA volunteers gather from across the country for Irma cleanup. Muslim youth putting #HumanityFirst @HFUSA,1
906390611963600896,Still learning of severe damage left by Irma on the islands in recent days,3
908954933017407488,St. Martin Struggles to Weather Hurricane Irma’s Devastation,3
908761327618883584,@realDonaldTrump Your DOT secretary recently DESTROYED regulations that would create flood-safe infrastructure. So youre with America only to DESTROY it.,8
906473905065472011,Urging everyone that can to donate to @BritishRedCross for the #HurricaneIrma Appeal:,1
909077806176440320,ACCESSNORTHGA reports Irma damage in northeast Georgia includes national forests  #AccessNorthGA,3
907889948270792704,Brave men help rescue a diver who was swept away by flood in #WestPalmBeach . Hats off to the real heros. #HurricaneIrma #Florida,1
905702055930724353,Richard Bransons Necker Island home destroyed as Hurricane Irma obliterates swathes of the Caribbean,3
907412042373632000,"#WolrdNews Miami Herald As the Caribbean death toll from Irma rises, region focuses on recoveryMiami HeraldWith 10 people reported dead i",5
906362330635800577,Red Cross of SE Colo volunteers head to Florida to help Hurricane Irma victims,1
905584366549692416,@MarvelousAish @realDonaldTrump They flood our hospitals schools and food banks. ER is so expensive in part because of illegal aliens,2
907083627921498114,"#Irma will move just east of Tampa.. good news for flooding issues, wind damage and storm surge in the Tampa area",3
909418551026552832,A shout out to everyone helping pets &amp; their humans after #HurricaneHarvey &amp; #HurricaneIrma You are PAWSOME! @Ilovemeowmakers @Cleo_sMommy,4
906872824312328193,TAMPA FL: Need a ride to a shelter? #Uber is offering free rides to open shelters with promo code: TBSHELTER #HurricaneIrma,9
